Unique_Identifier,Flight Region,Tile,Gini Structure Area,Corrected Gini Structure Area,Sample Size Structure.x,Mean Structure Area,Range Structure Area,Std.Deviation Structure Area,Co. of Variation Structure Area,Min. Structure Area,Lower Quantile Structure Area,Median Structure Area,Upper Quantile Structure Area,Max. Structure Area,Lower Gini Structure Area,Higher Gini Structure Area,Gini Patio Group Area,Corrected Gini Patio Group Area,Sample Size Patio Group.x,Mean Patio Group Area,Range Patio Group Area,Std. Deviation Patio Group Area,Co. of Variation Patio Group Area,Min. Patio Group Area,Lower Quantile Patio Group Area,Median Patio Group Area,Upper Quantile Patio Group Area,Max Patio Group Area,Lower Gini Patio Group Area,Higher Gini Patio Group Area,Gini Patio Group Structure Area,Corrected Gini Patio Group Structure Area,Sample Size Patio Group Structure,Mean Patio Group Structure Area,Range Patio Group Structure Area,Std. Deviation Patio Group Structure Area,Co. of Variation Patio Group Structure Area,Min. Patio Group Structure Area,Lower Quantile Patio Group Structure Area,Median Patio Group Structure Area,Upper Quantile Patio Group Structure Area,Max. Patio Group Structure Area,Lower Gini Patio Group Structure Area,Higher Gini Patio Group Structure Area,Gini Structure Volume,Corrected Gini Structure Volume,Sample Size Structure.y,Mean Structure Volume,Range Structure Volume,Std. Deviation Structure Volume,Co. of Variation Structure Volume,Min. Structure Volume,Lower Quantile Structure Volume,Median Structure Volume,Upper Quantile Structure Volume,Max. Structure Volume,Lower Gini Structure Volume,Higher Gini Structure Volume,Gini Patio Group Volume,Corrected Gini Patio Group Volume,Sample Size Patio Group.y,Mean Patio Group Volume,Range Patio Group Volume,Std. Deviation Patio Group Volume,Co. of Variation Patio Group Volume,Min. Patio Group Volume,Lower Quantile Patio Group Volume,Median Patio Group Volume,Upper Quantile Patio Group Volume,Max. Patio Group Volume,Lower Gini Patio Group Volume,Higher Gini Patio Group Volume,Gini Patio Group Structure Volume,Corrected Gini Patio Group Structure Volume,Sample Size Patio Group,Mean Patio Group Structure Volume,Range Patio Group Structure Volume,Std. Deviation Patio Group Structure Volume,Co. of Variation Patio Group Structure Volume,Min. Patio Group Structure Volume,Lower Quantile Patio Group Structure Volume,Median Patio Group Structure Volume,Upper Quantile Patio Group Structure Volume,Max Patio Group Structure Volume,Lower Gini Patio Group Structure Volume,Higher Gini Patio Group Structure Volume
19398,AMIGACarb_Yuc_North_2_Apr2013,s398,0.272801079,0.273403289,454,50.55938707,228.9660367,31.87120977,0.630371759,20.39740471,32.43263894,41.6615137,56.28428074,249.3634414,0.24821753,0.301976681,0.292958119,0.307606025,21,373.6805067,779.0963775,200.3147442,0.536058854,88.27040013,220.5518154,370.9363999,499.2312714,867.3667776,0.239486361,0.401877078,0.265183269,0.278442432,21,147.3227134,234.7754202,70.16911771,0.476295312,29.16878349,86.62317379,172.6154552,205.6226782,263.9442037,0.212027467,0.376541842,0.44256271,0.443539669,454,10.96970103,167.1767898,14.15489933,1.290363273,1.307332516,4.663960576,7.024081945,12.31756365,168.4841223,0.406968397,0.524849144,0.432875283,0.454519047,21,81.63559671,218.9386969,66.7917591,0.818169546,5.82726717,30.65059853,63.0109911,104.1150322,224.765964,0.371698388,0.594990555,0.31918897,0.335148418,21,29.29026164,57.02807426,16.74465587,0.571679969,4.402858734,14.21188021,28.72455931,41.65176678,61.430933,0.243476976,0.445524263
19399,AMIGACarb_Yuc_North_2_Apr2013,s399,0.273073891,0.273671427,458,58.9815056,236.3881688,34.80815676,0.590153751,20.1935993,37.84728011,52.03818903,67.606445,256.5817681,0.251065444,0.299705271,0.269412084,0.279390309,28,441.7983233,800.8041166,215.8344156,0.488536068,118.6136564,294.7137281,399.6346802,588.7873368,919.417773,0.237342112,0.352010061,0.217152699,0.225195391,28,182.1018507,267.0071431,71.11175941,0.390505419,61.29498451,137.9735063,175.9122511,235.0735319,328.3021276,0.17744475,0.293086425,0.472354634,0.473404311,451,14.16422383,424.5190153,24.38825814,1.721821008,1.638809681,5.767404795,9.327051401,14.77190733,426.157825,0.421711505,0.579474643,0.334225303,0.347594315,26,75.10754838,171.6733203,45.34255413,0.603701693,14.73034382,41.520612,73.31164408,102.9553475,186.4036641,0.274698565,0.445311885,0.290675985,0.301441763,28,40.15013411,101.2778621,22.36465233,0.557025595,9.565829277,27.49535763,38.40224385,48.52577102,110.8436913,0.227897587,0.40094232
19400,AMIGACarb_Yuc_North_2_Apr2013,s400,0.217648189,0.222709775,44,39.39067022,78.92243707,17.29327212,0.439019494,21.4541124,28.04733671,33.41060298,45.94569216,100.3765495,0.181365102,0.268091086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642872111,0.658551918,42,13.77047952,296.7847869,45.27626645,3.287922282,1.979967356,4.203769803,5.384460211,8.020781636,298.7647543,0.292973718,0.81050921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19401,AMIGACarb_Yuc_North_2_Apr2013,s401,0.347603647,0.34849723,390,63.07801801,248.1512641,46.78079087,0.741633811,20.33081923,33.98509969,47.28662271,70.99395014,268.4820833,0.323913213,0.375341867,0.446045162,0.46834742,21,725.8429448,2909.852883,720.9637229,0.993277855,171.8853379,298.6431254,433.1223799,733.1751633,3081.738221,0.374545915,0.558776409,0.483652944,0.507835591,21,287.4182442,1571.202811,353.4580885,1.229769146,65.39823048,116.5629653,168.229875,230.8731991,1636.601042,0.360725846,0.645193131,0.540350629,0.541739706,390,17.52022373,188.1889577,22.9844496,1.311881055,0.762545109,5.356550932,9.146420479,18.38486946,188.9515028,0.512646183,0.579767069,0.761771544,0.799860122,21,504.8442165,4617.379224,1076.318525,2.131981491,17.03975391,31.23967266,87.60073471,381.2471008,4634.418978,0.711293981,0.881755562,0.741527616,0.778603996,21,152.7457549,1775.197134,384.8120562,2.519297878,9.856947899,22.868433,36.378932,66.90402126,1785.054082,0.559268892,0.856763922
19402,AMIGACarb_Yuc_North_2_Apr2013,s402,0.345830572,0.346924972,317,68.77867883,228.394958,50.72999537,0.737583161,20.98147271,38.50316285,49.70981307,73.70110908,249.3764307,0.322956771,0.375574889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533280537,0.534978883,315,19.53333457,201.5468483,26.82593701,1.373341398,1.683127403,6.960448742,10.15336418,18.01677966,203.2299757,0.493655541,0.582550399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19403,AMIGACarb_Yuc_North_2_Apr2013,s403,0.282821699,0.283873081,270,54.57153616,238.7650014,33.7885111,0.619159977,20.30471346,34.66192574,44.52483458,62.54841882,259.0697149,0.256294416,0.319522355,0.269791637,0.287777746,16,420.7390827,1194.868078,270.330826,0.642514178,149.1478007,268.7642256,379.4576925,456.373971,1344.015879,0.159468923,0.49570814,0.252382754,0.269208271,16,158.3223573,336.401046,80.43374922,0.508037845,54.9524707,111.6512973,143.0310525,189.4230174,391.3535167,0.188823206,0.385278203,0.454161491,0.455856123,269,13.47846496,130.6534233,15.23890482,1.130611302,1.979006767,5.572122574,9.087614059,14.2780304,132.6324301,0.414995709,0.514614119,0.350361831,0.373719286,16,100.4825912,244.9753962,67.54782392,0.672234097,20.17826653,42.80060577,94.38980675,131.8722227,265.1536627,0.281453771,0.47915774,0.269664879,0.287642538,16,36.6704152,74.69345379,18.87836427,0.514811849,7.928750992,23.78479351,29.78715277,50.3658514,82.62220478,0.233289345,0.414394056
19404,AMIGACarb_Yuc_North_2_Apr2013,s404,0.323436128,0.324947512,215,68.39491721,251.4634232,47.66285883,0.696877206,20.15311212,40.72086161,52.23983175,75.38830084,271.6165353,0.293243073,0.359900636,0.410698833,0.444923736,13,923.4303817,2918.411115,820.0538685,0.888051644,235.144853,441.2727426,509.5555659,1007.122313,3153.555968,0.342239138,0.553408904,0.37668889,0.408079631,13,261.3065693,794.7790376,217.1971113,0.831196521,85.50671162,132.5420715,165.2103798,263.3246925,880.2857492,0.298729306,0.523161525,0.491113717,0.493408641,215,19.56103977,129.9565516,22.85888148,1.168592353,1.956040382,7.224467754,11.72811222,19.69874811,131.9125919,0.449498279,0.535755979,0.434877869,0.471117692,13,382.4292599,1192.241664,334.6611371,0.875092918,64.74333191,124.0571442,346.9093914,528.1443348,1256.984996,0.366604383,0.592825829,0.570089759,0.617597238,13,105.0144353,555.1085215,150.4654342,1.432807153,13.90116978,27.85604382,43.47837353,89.49986744,569.0096912,0.437433866,0.718197116
19405,AMIGACarb_Yuc_North_2_Apr2013,s405,0.262888209,0.263895443,262,46.54832312,210.797103,28.72453405,0.61709063,20.51407841,30.56778631,38.16948033,51.41638541,231.3111814,0.231602711,0.312580297,0.229301744,0.252231918,11,477.2993859,917.3822426,246.3381543,0.516108257,220.2507697,338.6940181,451.9346762,457.6561847,1137.633012,0.126991893,0.391771296,0.235815165,0.259396682,11,142.8978939,243.1468077,67.02400735,0.469034256,36.77083394,108.8268422,126.8590542,160.6614681,279.9176416,0.174287919,0.421664795,0.502295646,0.504273188,255,13.83700269,247.7654276,23.67925209,1.711299233,1.604732513,5.408286572,8.088500023,12.73702455,249.3701601,0.435416055,0.596322791,0.53616066,0.589776726,11,130.3228582,599.1175313,169.1877839,1.29822033,11.30551624,39.45686007,80.02153111,133.7901816,610.4230475,0.41809978,0.759478214,0.36561941,0.402181351,11,39.4167695,104.4899912,29.86629946,0.757705409,7.29371357,23.74281693,30.19053173,47.93861961,111.7837048,0.293448324,0.556582648
19406,AMIGACarb_Yuc_North_2_Apr2013,s406,0.257018148,0.259253089,116,50.40112339,128.1422077,26.09331706,0.517713005,20.01570801,32.88077772,42.15045326,58.60957688,148.1579157,0.223245455,0.297983779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41394484,0.417674072,112,11.94294534,56.24730968,10.30631731,0.862962779,1.6036129,5.229064941,8.853855133,13.33129096,57.85092258,0.375294443,0.47154783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19407,AMIGACarb_Yuc_North_2_Apr2013,s407,0.340684943,0.342737262,167,51.05378292,208.3376342,39.42363574,0.772198131,20.02137974,28.21030052,37.46187044,55.69357927,228.359014,0.300704835,0.389736267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533378075,0.536591196,167,13.83033097,132.3936691,19.72403069,1.426143072,1.516345978,4.85118866,7.312740326,12.79258347,133.9100151,0.47600743,0.599840558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19408,AMIGACarb_Yuc_North_2_Apr2013,s408,0.333254645,0.334286393,324,45.531691,244.2924979,37.59203195,0.825623453,20.21959179,26.42404316,32.75934028,47.47245698,264.5120897,0.298413949,0.377055538,0.271540088,0.290935809,15,327.928079,580.2010498,168.320845,0.513285857,138.5755162,191.0763981,266.4776818,457.9475101,718.776566,0.238907258,0.364428022,0.245799154,0.263356236,15,113.3517396,156.5403701,53.89612618,0.475476833,61.37537716,70.72347973,87.09797921,134.8222707,217.9157473,0.223854051,0.303433445,0.499092585,0.500637763,324,13.05649206,140.5452957,17.89554715,1.370624442,0.942432404,5.047578812,7.372960091,12.58644247,141.4877281,0.456097937,0.550671026,0.447516718,0.479482197,15,119.8113697,381.5124836,107.333626,0.895855095,26.23368835,37.50188351,84.40126228,177.1113834,407.746172,0.385145032,0.59139864,0.366669408,0.39286008,15,32.01398582,79.0761795,23.98437202,0.749184189,10.78215218,15.08228397,23.59234428,36.43256855,89.85833168,0.327532422,0.469532961
19409,AMIGACarb_Yuc_North_2_Apr2013,s409,0.393534807,0.395408783,211,57.99225592,254.7661904,51.06320234,0.880517606,20.11597775,27.88242795,38.00493997,67.73843129,274.8821682,0.361019054,0.434039587,0.480434924,0.533816582,10,685.7263492,2283.077072,736.4221703,1.073930105,215.8693886,221.6122783,332.3521872,803.7393028,2498.946461,0.418379322,0.598813419,0.536554101,0.596171223,10,270.0590171,1000.236845,320.2112361,1.185708367,36.32242461,79.90425542,112.1041826,386.9344981,1036.55927,0.504110442,0.7017003,0.552420615,0.555076483,209,21.83471893,289.0570583,32.55506652,1.490977128,1.327039719,7.107822418,10.61363602,21.6046257,290.3840981,0.507297433,0.625446652,0.606123306,0.67347034,10,329.7683723,1209.288914,430.9407122,1.30679819,20.88397026,37.38370943,174.8295879,318.9051437,1230.172884,0.515081221,0.802642895,0.675702426,0.750780474,10,174.7441845,692.4638824,270.8665372,1.550074688,8.151273727,16.743155,37.702981,160.2721539,700.6151562,0.597679132,0.866609376
19410,AMIGACarb_Yuc_North_2_Apr2013,s410,0.297346304,0.300844495,86,44.1573396,167.6071143,29.40160999,0.665837441,20.37011244,27.72304916,33.86599595,45.11613133,187.9772268,0.252179766,0.373785255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495324044,0.501151385,86,15.32869811,122.8532219,19.15153138,1.249390603,2.376598358,6.017321587,8.801253319,13.98991442,125.2298203,0.433078969,0.592754047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19411,AMIGACarb_Yuc_North_2_Apr2013,s411,0.348098208,0.350657753,137,55.50777828,249.4346974,41.71709059,0.75155396,20.21158406,29.62813365,38.93723334,62.59571117,269.6462814,0.312536633,0.391495009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595147542,0.599588941,135,25.86865394,455.0134792,52.95834823,2.047201542,2.234447479,6.965754509,10.76675224,24.34079742,457.2479267,0.507390579,0.722124462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19412,AMIGACarb_Yuc_North_2_Apr2013,s412,0.393531791,0.395742644,179,69.46524789,250.2337897,55.22342982,0.794979238,20.04666259,32.3867935,46.80814401,90.11635113,270.2804523,0.368717744,0.422671383,0.382713243,0.420984567,11,791.7145316,1905.534556,600.5842814,0.758586912,109.8779031,421.6917585,504.6058717,1111.899122,2015.412459,0.347531272,0.57284242,0.430589818,0.4736488,11,311.4399653,861.9708245,278.8398039,0.895324412,48.88731208,139.4142698,175.9126634,396.745183,910.8581366,0.406895849,0.609414464,0.605556405,0.608977627,178,34.22885541,258.2168159,48.06136586,1.404118405,1.765995026,7.427057266,14.83500862,35.3270545,259.982811,0.579930913,0.647381111,0.553980756,0.609378831,11,377.3216527,1304.895767,452.7629049,1.199938836,27.38191605,102.9712172,181.9515896,416.0036078,1332.277683,0.527275005,0.749762891,0.600227666,0.660250433,11,200.8630336,796.450901,261.9002253,1.303874688,11.99192047,40.53058052,59.76914406,274.4659147,808.4428215,0.573046239,0.791853385
19413,AMIGACarb_Yuc_North_2_Apr2013,s413,0.3570809,0.361048465,91,58.45821174,246.4729527,44.3859403,0.759276395,21.13267017,29.71565606,41.86231766,68.5878954,267.6056228,0.317436616,0.425061052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592256191,0.598836816,91,27.90229353,220.0508995,42.46853726,1.522044674,2.031246185,8.281414986,11.68011284,28.42310238,222.0821457,0.53388833,0.654837501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19414,AMIGACarb_Yuc_North_2_Apr2013,s414,0.246348578,0.270983436,11,102.4882612,190.7953228,55.77100237,0.544169661,59.44305132,67.67466742,82.41976535,124.00391,250.2383741,0.165684635,0.360224566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437866575,0.481653233,11,60.12292359,195.411129,58.77344722,0.977554711,19.41896629,24.29938507,31.63930511,72.84669113,214.8300953,0.355899199,0.577901461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20427,AMIGACarb_Yuc_North_2_Apr2013,s427,0.329182146,0.334407259,64,88.32720026,250.4012829,57.00049099,0.645333383,21.10922428,49.51849056,64.95898524,113.5252071,271.5105072,0.292431586,0.384489084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452123761,0.459300328,64,27.1105004,143.3333759,26.4100876,0.97416452,2.794158936,11.11329556,17.5236578,31.47648621,146.1275349,0.402916554,0.525835587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20428,AMIGACarb_Yuc_North_2_Apr2013,s428,0.350163875,0.377099557,14,94.3727272,233.7417819,68.43542428,0.725161032,32.08194172,51.02061178,76.09266964,104.7379679,265.8237236,0.286606396,0.488107918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599909671,0.654446913,12,24.80300466,140.5508614,39.114082,1.576989664,3.42282486,5.754775524,10.45537663,27.26509881,143.9736862,0.437225101,0.760341959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20429,AMIGACarb_Yuc_North_2_Apr2013,s429,0.415353769,0.41996881,91,98.10483602,250.2003382,79.13653091,0.806652701,22.01368796,41.56249921,57.74949887,124.2579696,272.2140261,0.396718201,0.447961204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530248773,0.536140426,91,42.75145214,247.6363926,48.12460156,1.125683436,2.713504791,12.00350761,21.07372093,55.68513203,250.3498974,0.492943868,0.594717714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20430,AMIGACarb_Yuc_North_2_Apr2013,s430,0.39698434,0.399189809,181,73.37625163,247.3830258,60.45460731,0.823898822,21.53352085,35.05386537,47.20486508,84.16475659,268.9165466,0.372559401,0.429584058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5549232,0.558006107,181,26.11284848,340.9271259,36.28575779,1.389574861,2.582965851,6.892284393,13.87986565,28.19048309,343.5100918,0.519279362,0.631595245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20431,AMIGACarb_Yuc_North_2_Apr2013,s431,0.356974007,0.359762866,129,104.7055207,241.84038,68.00505841,0.649488756,23.32874515,46.3125998,83.03317085,152.3287779,265.1691252,0.334803131,0.388280213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506800399,0.510759777,129,44.38734346,189.5645943,44.38230493,0.999886487,1.92766571,11.20409584,26.53608131,58.95436096,191.49226,0.476394754,0.548721618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20432,AMIGACarb_Yuc_North_2_Apr2013,s432,0.257976988,0.261012011,86,49.00639133,206.5584976,28.27036932,0.576871068,20.99551817,32.05323773,42.12085021,54.69192568,227.5540157,0.217509357,0.346381103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419472106,0.424407072,86,15.02989508,155.7881927,18.12320101,1.205810214,2.298931122,6.855919361,10.65127277,17.91516447,158.0871239,0.341751942,0.585290351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20433,AMIGACarb_Yuc_North_2_Apr2013,s433,0.303270648,0.304224329,319,143.08348,254.0260888,75.51520279,0.527770242,20.51893507,68.30281179,151.5209782,207.5196872,274.5450239,0.282471989,0.326394175,0.328206781,0.338794097,32,1364.612736,3565.717585,816.5157954,0.598349827,122.1654602,722.6234531,1324.833426,1835.195366,3687.883046,0.261667778,0.442583401,0.317075897,0.327304152,32,531.9811586,1009.817548,302.1916337,0.568049505,52.24809467,255.969997,570.3121955,774.345054,1062.065643,0.23832856,0.433345916,0.463194964,0.46467482,314,77.82763325,344.1755257,65.61651906,0.843100533,2.363807678,20.40059805,63.32458401,118.3786607,346.5393333,0.436929585,0.49349506,0.343384038,0.354460942,32,654.9099744,1961.023224,424.0232811,0.647452776,26.31030273,402.3766904,683.6190543,843.5007386,1987.333527,0.271343377,0.486481121,0.38359433,0.395968341,32,378.230566,776.414546,258.2903518,0.682891271,10.02799606,110.5360699,404.5733719,574.5744638,786.4425421,0.285258065,0.535710973
20434,AMIGACarb_Yuc_North_2_Apr2013,s434,0.230218427,0.232543866,100,177.7194578,234.4498109,72.32296024,0.406950151,39.89715911,107.4389009,190.0879348,241.2882713,274.34697,0.200727496,0.271116713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40789486,0.412143764,97,76.62409041,248.1029921,56.95503576,0.743304559,2.801472664,31.1114769,66.42258263,109.9959478,250.9044647,0.371185981,0.469786684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20435,AMIGACarb_Yuc_North_2_Apr2013,s435,0.313079136,0.316992625,81,131.634961,242.1347237,72.52548481,0.550959139,29.73177387,64.40397238,121.5896113,203.4731697,271.8664975,0.281843423,0.357769672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478583144,0.484565433,81,68.2993222,265.084383,61.22033692,0.896353506,4.425310135,19.50586843,47.2485466,104.5041037,269.5096931,0.437894177,0.540768489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20436,AMIGACarb_Yuc_North_2_Apr2013,s436,0.320060912,0.322970557,111,69.14399131,185.231659,41.36570657,0.598254538,20.70781342,36.99843561,58.41887787,88.34023607,205.9394724,0.292254651,0.361653476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587031427,0.592368076,111,9.539029637,66.04401922,11.97933258,1.255822975,0.057479858,1.546933413,5.363681316,12.67328334,66.10149908,0.537888855,0.650406542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20439,AMIGACarb_Yuc_North_2_Apr2013,s439,0.361009052,0.365521666,81,104.0413541,253.0113905,69.82749084,0.671151307,20.13542892,51.39274064,78.65449866,148.3275875,273.1468194,0.333382463,0.404449573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559776196,0.566773398,81,35.24723668,169.0370708,41.95310851,1.190252413,2.168758392,8.205878258,16.96275043,43.52720165,171.2058291,0.526185203,0.616337806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20441,AMIGACarb_Yuc_North_2_Apr2013,s441,0.260077701,0.267106828,38,84.51545107,184.0399675,44.82145016,0.53033439,33.33819436,58.81348036,76.80129522,95.96585697,217.3781619,0.211156586,0.336291165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413389167,0.424561848,38,34.62888429,125.4530907,28.15238975,0.812974207,4.720685005,11.92134929,29.57838202,42.69256783,130.1737757,0.360688889,0.51719616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20442,AMIGACarb_Yuc_North_2_Apr2013,s442,0.296622679,0.298600163,151,156.9550184,250.9275777,81.69105694,0.520474323,22.33205581,77.77652197,169.5538475,231.9697717,273.2596335,0.264784843,0.339305745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467704846,0.470952796,145,67.59627346,247.7781,58.47488175,0.865060731,2.801472664,16.50726891,54.04596519,99.81353855,250.5795727,0.429302728,0.513252851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20443,AMIGACarb_Yuc_North_2_Apr2013,s443,0.334527187,0.336494994,171,69.55945345,253.6379952,48.66167723,0.699569574,20.47379958,39.84010634,55.16184989,81.96034343,274.1117948,0.30432355,0.377882429,0.430661297,0.473727427,11,578.6498318,1892.541859,570.1664316,0.98533932,197.6888944,236.6878983,336.9068431,573.9200157,2090.230753,0.347048773,0.570919188,0.427355611,0.470091172,11,216.5932432,687.2115548,205.7465066,0.949921168,66.02151171,91.06904579,121.6016323,247.3486338,753.2330666,0.363759462,0.559688752,0.553227865,0.556501403,170,26.52462532,201.2248936,35.06014532,1.321796063,1.236097336,7.932384729,13.35444069,27.62879968,202.4609909,0.5096469,0.610952909,0.678693002,0.746562302,11,343.4947134,2061.595419,601.7693738,1.751902869,12.19675827,49.1614399,77.33256149,356.5799041,2073.792177,0.609704939,0.880828598,0.666752205,0.733427425,11,118.4100663,661.9878578,197.2279171,1.665634716,9.49584198,16.37690067,32.95631027,119.3271704,671.4836998,0.621433505,0.822535115
